id;Severity;age_classes;day_week;DEFORMED_classes;m_harm_classes;hour;impact1_classes;lgt_cond;make;man_coll;month;p_crash1;pcrash4;pcrash5;rel_road;reljct1;reljct2;rest_use;sex;speed_classes;typ_int;valign;vnum_lan;vsurcond;vtrafway;weather_classes
8231;0;8;7;4;1;21;7;3;7.0;8;9;1;3;2;1;0;1;1.0;1.0;4;1;2;7;2;4;1
8232;0;11;4;4;5;11;1;1;7.0;1;9;1;2;2;1;0;2;1.0;1.0;4;3;2;3;2;2;1
8235;1;5;1;3;4;8;10;1;4.0;1;9;8;2;3;4;0;1;1.0;1.0;7;1;4;3;2;2;1
8238;1;6;6;4;1;17;13;1;8.0;4;9;1;2;2;1;0;2;1.0;1.0;4;2;2;5;2;4;1
8239;1;11;1;4;5;19;1;2;10.0;1;10;8;2;3;4;0;1;1.0;1.0;4;1;4;3;2;2;1
8240;0;4;5;4;1;24;7;2;10.0;2;10;1;2;2;1;0;3;1.0;1.0;2;2;2;5;2;2;1
8242;0;10;7;4;1;14;13;1;11.0;2;10;8;2;2;1;0;1;1.0;1.0;4;1;4;3;2;2;1
8243;1;9;6;4;1;14;19;1;7.0;6;10;8;2;2;1;0;1;1.0;1.0;4;1;3;4;2;3;1
8245;1;6;4;4;1;16;1;1;4.0;1;10;1;2;2;1;0;3;1.0;1.0;4;3;2;3;2;2;1
8249;1;9;7;3;5;13;13;1;7.0;1;9;1;2;3;3;0;1;1.0;1.0;3;1;2;3;2;3;1
8250;1;6;3;4;1;13;13;1;7.0;4;9;1;2;2;1;0;2;1.0;1.0;4;3;2;6;2;3;1
8252;0;6;3;4;1;18;13;1;2.0;6;10;8;2;2;1;0;1;1.0;1.0;4;1;4;3;2;2;1
8253;0;7;3;3;1;18;10;1;7.0;6;10;8;2;2;1;0;1;1.0;1.0;4;1;4;3;2;2;1
8256;1;8;7;4;1;14;4;1;7.0;5;10;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;2;1
8257;0;3;1;4;5;11;1;1;2.0;1;10;7;2;2;1;0;1;1.0;1.0;5;1;4;3;2;2;1
8258;0;8;7;4;1;14;13;1;2.0;4;11;1;2;2;1;0;2;1.0;1.0;3;2;2;3;2;2;1
8259;0;4;7;4;1;16;13;1;4.0;4;11;1;2;2;1;0;2;1.0;1.0;6;2;2;3;2;2;1
8261;1;5;1;4;5;13;1;1;2.0;1;11;8;2;3;4;0;1;1.0;1.0;4;1;4;3;2;2;1
8262;0;6;7;4;2;23;13;2;2.0;1;12;8;2;3;4;0;1;1.0;1.0;6;1;3;3;2;2;1
8264;1;8;5;4;5;9;1;1;7.0;1;12;8;2;2;1;0;1;1.0;1.0;4;1;3;3;3;2;1
8265;0;4;6;4;1;22;13;2;6.0;4;12;1;3;2;1;0;4;1.0;1.0;6;1;2;6;2;3;1
8266;1;4;1;4;5;1;1;3;10.0;1;6;1;2;3;4;0;1;1.0;1.0;4;1;2;5;2;3;1
8267;0;4;2;4;1;18;13;3;10.0;1;11;1;2;2;1;0;1;1.0;1.0;4;1;2;5;2;2;1
8270;0;10;5;4;1;11;13;1;7.0;3;7;1;2;2;1;0;2;1.0;1.0;4;2;2;3;2;2;1
8272;1;4;2;4;1;17;13;1;7.0;4;8;1;2;2;1;0;8;3.0;1.0;4;1;2;5;2;2;1
8275;0;11;3;4;1;12;13;1;2.0;2;8;1;2;2;1;0;3;1.0;1.0;5;2;2;3;2;4;1
8277;0;8;7;4;5;20;1;2;7.0;1;8;8;2;3;4;0;1;3.0;1.0;5;1;3;3;2;2;1
8278;0;5;2;3;1;23;9;2;8.0;5;9;7;2;2;1;0;1;3.0;1.0;5;1;2;3;2;4;1
8283;1;8;6;4;5;17;1;1;8.0;1;10;8;3;3;4;0;1;3.0;1.0;6;1;4;3;2;2;1
8291;1;10;1;4;1;18;4;1;10.0;1;4;1;3;3;4;0;1;1.0;1.0;3;1;2;3;2;2;1
8295;1;7;4;3;5;22;13;3;7.0;4;5;1;2;2;1;0;2;3.0;1.0;3;3;2;3;2;2;1
8298;0;8;1;3;5;19;7;1;2.0;1;5;8;2;3;4;0;1;3.0;1.0;4;1;4;3;8;2;1
8301;0;10;7;4;1;22;13;2;10.0;4;4;1;2;2;1;0;2;1.0;2.0;4;2;2;3;2;3;1
8302;1;7;2;3;5;12;1;1;7.0;1;5;6;3;2;1;1;5;3.0;1.0;4;1;2;2;2;7;1
8303;0;5;5;4;3;2;4;3;10.0;1;5;8;3;3;5;0;1;3.0;1.0;3;1;5;3;2;2;1
8311;0;3;2;4;1;16;13;1;10.0;4;5;1;2;2;1;0;4;3.0;1.0;4;1;2;5;2;2;1
8315;0;5;7;4;1;22;13;2;7.0;4;5;1;2;2;1;0;2;3.0;1.0;4;2;2;3;3;2;1
8317;1;9;1;4;1;10;11;1;8.0;1;5;8;3;3;5;1;5;1.0;1.0;4;1;5;2;2;7;1
8322;1;4;6;4;1;15;7;1;4.0;7;6;8;2;2;1;0;4;1.0;1.0;3;1;5;5;2;2;1
8324;1;5;7;4;5;3;13;2;10.0;1;6;8;2;3;4;0;2;3.0;1.0;5;3;5;3;2;2;1
8328;1;11;3;4;1;14;13;1;7.0;4;6;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;2;1
8330;1;9;7;2;5;10;1;1;7.0;1;6;8;2;2;1;0;1;3.0;1.0;4;1;3;3;2;2;1
8332;1;6;1;4;1;8;13;1;7.0;4;6;1;2;2;1;0;2;3.0;1.0;3;3;2;3;2;2;1
8334;1;5;5;4;1;14;13;1;4.0;3;6;8;2;2;1;0;1;1.0;2.0;3;1;4;3;2;2;1
8339;1;6;6;4;5;22;13;2;7.0;1;7;1;2;3;4;0;1;3.0;1.0;4;1;2;3;2;2;1
8341;1;6;2;3;1;21;13;1;4.0;1;7;1;2;3;7;0;3;3.0;1.0;5;3;2;3;2;2;1
8358;1;11;6;4;5;19;13;1;8.0;1;5;1;2;3;4;0;1;1.0;1.0;4;1;2;3;2;2;1
8365;1;8;6;4;1;11;13;1;2.0;4;8;8;2;2;1;0;4;3.0;1.0;3;1;4;5;2;2;1
8366;0;4;4;1;1;21;8;2;10.0;1;8;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
8377;0;3;1;4;5;6;1;4;7.0;1;7;8;3;3;4;0;1;3.0;1.0;5;1;5;3;2;2;1
8378;1;12;6;4;5;9;13;1;2.0;4;8;1;2;2;1;0;2;1.0;1.0;3;2;2;5;2;2;1
8387;0;9;4;4;1;17;10;1;7.0;6;8;8;2;2;1;0;1;3.0;1.0;3;1;3;3;2;2;1
8388;1;5;1;2;5;20;13;5;7.0;1;6;8;2;3;4;0;1;3.0;1.0;4;1;3;3;2;2;1
8391;1;4;7;4;1;23;11;2;4.0;5;6;7;3;2;1;0;1;1.0;1.0;6;1;5;3;2;3;1
8392;0;5;7;4;1;23;3;2;4.0;5;6;7;3;2;1;0;1;1.0;1.0;6;1;5;3;2;3;1
8394;0;7;7;3;5;20;1;1;8.0;1;7;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
8402;0;6;6;4;1;23;13;3;4.0;1;8;8;3;3;5;0;1;3.0;1.0;4;1;5;5;2;2;1
8403;0;5;3;4;1;14;7;1;10.0;2;8;1;2;2;1;0;1;3.0;1.0;5;1;2;5;2;4;1
8404;1;9;4;3;1;18;13;1;7.0;1;8;8;3;3;5;0;1;3.0;1.0;4;1;5;3;2;2;1
8407;1;9;6;4;5;10;1;1;7.0;1;8;8;3;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
8408;0;4;3;4;1;19;15;5;4.0;1;8;7;2;3;4;0;1;1.0;1.0;4;1;4;5;2;2;1
8410;0;10;7;4;1;19;4;5;8.0;1;9;8;2;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
8412;1;6;5;4;1;18;13;1;10.0;4;8;1;3;2;1;0;2;3.0;1.0;4;2;2;3;2;2;1
8413;1;4;4;4;1;16;13;1;4.0;3;8;7;2;2;1;0;1;3.0;1.0;6;1;5;5;2;2;1
8415;1;9;2;4;1;15;3;1;7.0;4;9;1;2;2;1;0;2;3.0;1.0;3;2;2;5;2;2;1
8419;1;5;7;4;1;14;4;1;10.0;5;9;1;2;2;1;0;1;1.0;1.0;4;1;2;5;2;2;1
8420;0;4;1;4;1;16;13;1;7.0;1;9;7;2;3;4;0;1;3.0;1.0;5;1;5;3;2;2;1
8421;0;3;1;4;1;12;13;1;2.0;4;8;1;2;2;1;1;2;1.0;2.0;3;2;2;5;2;3;1
8424;1;6;4;4;1;23;13;3;8.0;2;6;1;2;2;1;0;1;3.0;1.0;5;1;2;5;2;2;1
8427;1;14;3;4;1;13;13;1;8.0;4;8;1;2;2;1;0;2;1.0;1.0;4;3;2;3;2;2;1
8429;1;6;1;4;1;2;13;3;10.0;2;6;7;3;2;1;0;1;1.0;1.0;7;1;2;5;2;3;1
8431;1;4;6;4;1;22;13;2;7.0;6;8;1;2;2;1;0;1;3.0;1.0;3;1;2;3;2;2;1
8446;0;10;6;4;1;8;13;1;4.0;4;9;1;2;2;1;0;4;1.0;2.0;5;1;2;3;2;2;1
8447;1;8;7;4;1;15;2;1;7.0;1;9;8;2;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
8455;1;6;6;4;1;21;13;3;10.0;4;8;1;2;2;1;0;4;1.0;1.0;3;1;2;5;2;2;1
8457;1;9;6;4;5;14;1;1;8.0;1;8;8;3;2;1;0;1;1.0;1.0;4;1;5;3;2;2;1
8460;1;5;7;4;1;22;13;2;7.0;1;10;1;2;2;1;0;1;3.0;1.0;4;1;2;5;2;2;1
8461;0;7;7;4;5;9;13;1;7.0;1;11;8;3;3;5;0;1;3.0;1.0;5;1;5;3;2;2;1
8462;1;6;2;3;1;15;12;1;2.0;1;11;1;2;3;5;0;1;3.0;1.0;3;1;2;3;3;2;1
8465;1;10;7;3;5;12;1;1;7.0;1;10;1;2;3;5;0;1;3.0;1.0;4;1;2;3;2;2;1
8487;1;6;1;4;5;23;1;2;7.0;1;5;2;2;2;1;0;1;3.0;1.0;5;1;2;5;2;4;1
8524;1;5;5;4;1;18;13;1;7.0;4;7;1;2;2;1;0;2;3.0;1.0;4;3;2;5;2;2;1
8526;1;5;7;4;1;10;1;1;8.0;1;8;1;2;2;1;0;8;3.0;1.0;4;1;2;5;2;2;1
8622;0;5;7;4;1;2;13;2;7.0;1;3;8;2;3;4;0;1;3.0;1.0;5;1;4;3;2;2;1
8634;1;6;7;2;5;21;1;2;7.0;1;4;8;3;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
8636;0;7;4;4;1;13;12;1;8.0;4;5;1;3;2;1;0;2;2.0;1.0;4;2;2;3;2;2;1
8639;1;4;2;4;1;21;13;3;8.0;1;4;1;2;2;1;0;1;2.0;1.0;4;1;2;4;2;3;1
8641;1;8;7;4;5;11;1;1;3.0;1;5;1;2;2;1;0;1;2.0;1.0;4;1;2;3;2;3;1
8644;1;5;6;3;1;21;13;2;2.0;1;5;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;2;1
8647;1;5;5;4;5;20;13;5;7.0;1;5;8;2;3;4;0;1;3.0;1.0;5;1;4;3;2;2;1
8648;1;7;7;4;1;13;12;1;7.0;4;4;1;2;2;1;0;2;3.0;1.0;2;3;2;3;2;2;1
8651;0;4;1;3;5;20;1;5;10.0;1;5;8;3;2;1;0;1;3.0;1.0;4;1;4;3;2;2;1
8652;0;2;3;4;1;22;2;2;4.0;1;5;8;2;3;4;0;1;2.0;1.0;6;1;4;3;3;2;1
8655;1;10;7;4;1;21;13;2;7.0;4;4;1;2;2;1;0;2;1.0;1.0;4;2;2;3;2;2;1
8658;1;10;5;4;5;18;1;1;8.0;1;5;7;2;3;8;1;13;3.0;1.0;4;1;2;3;2;3;1
8659;0;6;3;4;1;12;13;1;4.0;4;5;1;3;2;1;0;2;3.0;1.0;4;2;2;3;2;3;1
8665;1;4;3;4;1;17;13;1;10.0;6;6;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;2;1
8667;0;3;5;4;5;11;1;1;10.0;1;5;7;2;2;1;0;1;1.0;1.0;5;1;3;3;2;6;1
8672;0;3;7;4;1;12;13;1;10.0;4;3;1;3;2;1;0;8;1.0;1.0;4;1;2;3;2;2;1
8677;0;4;5;4;1;7;13;1;2.0;2;5;1;3;2;1;0;8;2.0;1.0;5;1;2;3;2;2;1
8678;1;4;6;4;5;21;1;2;4.0;1;6;8;3;3;2;0;1;2.0;1.0;6;1;4;3;2;2;1
8682;0;7;6;4;1;3;15;2;7.0;1;6;8;2;3;4;0;1;3.0;1.0;4;1;3;3;2;2;1
8683;0;6;4;4;1;19;1;1;4.0;1;6;8;2;3;4;0;1;2.0;1.0;5;1;4;3;2;2;1
8688;1;8;7;4;1;20;13;2;7.0;1;6;1;3;2;1;0;1;3.0;1.0;4;1;2;4;2;3;1
8690;1;7;6;4;1;17;12;1;8.0;4;5;1;2;2;1;0;8;2.0;1.0;4;1;2;5;2;5;1
8696;1;2;5;4;1;20;15;1;2.0;1;6;8;2;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
8702;1;8;4;4;1;15;13;1;7.0;2;6;1;2;2;1;0;1;2.0;1.0;4;1;2;3;2;2;1
8705;0;4;6;4;1;23;13;2;7.0;1;6;8;2;3;4;0;1;3.0;1.0;3;1;4;3;2;2;1
8708;1;7;6;2;1;22;13;3;2.0;4;6;1;3;2;1;0;2;3.0;1.0;3;2;2;3;2;2;1
8710;0;6;3;4;4;20;13;5;7.0;1;6;8;2;3;5;0;1;3.0;1.0;5;1;4;3;2;2;1
8711;0;7;4;4;5;20;15;1;4.0;1;7;8;3;3;4;0;1;3.0;1.0;7;1;4;3;2;2;1
8715;1;8;5;4;1;15;2;1;7.0;1;7;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
8717;1;7;6;4;1;21;13;2;10.0;1;7;1;2;2;1;0;1;3.0;1.0;5;1;2;3;3;2;1
8724;1;9;6;4;1;17;13;1;10.0;4;7;8;3;2;1;0;2;3.0;1.0;4;3;4;3;2;2;1
8727;0;10;3;4;1;12;13;1;2.0;4;7;8;2;2;1;0;8;1.0;1.0;4;1;4;3;2;2;1
8728;0;3;6;4;1;11;2;1;2.0;4;7;8;3;2;1;0;2;1.0;1.0;7;3;3;3;2;2;1
8732;0;5;1;4;5;14;1;1;7.0;1;7;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;3;1
8733;1;8;1;4;1;14;10;1;7.0;1;7;6;2;2;1;0;1;3.0;1.0;4;1;2;3;2;3;1
8742;0;10;5;4;5;20;1;5;7.0;1;7;8;3;3;2;0;1;3.0;1.0;4;1;4;3;2;2;1
8748;1;7;1;4;5;18;1;1;2.0;1;7;8;2;2;1;0;1;3.0;1.0;4;1;3;3;2;2;1
8755;0;5;6;4;1;17;13;1;7.0;3;7;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;2;1
8757;1;9;1;4;1;20;13;2;2.0;4;7;1;2;2;1;0;2;2.0;2.0;3;3;2;3;2;2;1
8764;1;9;7;4;1;16;13;1;2.0;4;7;1;2;2;1;1;2;3.0;1.0;4;3;2;3;2;2;1
8767;0;6;2;2;1;23;1;2;7.0;1;8;8;3;2;5;0;1;3.0;1.0;4;1;4;3;2;2;1
8768;0;13;2;2;5;15;1;1;2.0;1;8;8;3;3;4;0;1;2.0;1.0;3;1;4;3;2;2;1
8770;0;6;7;3;1;22;13;2;7.0;1;8;8;2;3;5;0;1;3.0;1.0;5;1;3;3;2;2;1
8772;1;7;5;4;1;18;13;1;7.0;4;8;1;3;2;1;0;2;3.0;1.0;4;2;2;3;2;2;1
8773;0;9;4;4;1;22;2;2;7.0;1;8;8;3;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
8774;1;8;4;3;5;10;1;1;10.0;1;8;1;3;3;2;0;1;2.0;1.0;4;1;2;3;3;3;1
8778;0;7;7;4;1;12;13;1;7.0;3;7;8;2;2;1;0;1;2.0;1.0;4;1;4;4;2;2;1
8783;0;4;3;4;1;17;12;1;4.0;6;8;1;3;2;1;0;1;1.0;1.0;6;1;2;3;2;2;1
8802;0;8;2;4;1;14;8;1;2.0;1;9;8;3;3;3;0;1;1.0;1.0;5;1;3;3;3;4;1
8804;1;11;4;4;1;14;2;1;7.0;4;9;8;2;2;1;0;2;3.0;1.0;2;2;2;3;3;2;1
8809;1;9;1;4;1;21;13;3;7.0;4;9;1;2;2;1;1;2;2.0;2.0;3;7;2;3;2;4;1
8812;1;8;1;4;1;19;13;5;4.0;3;9;8;2;2;1;0;1;1.0;1.0;3;1;4;3;2;2;1
8813;1;4;1;3;5;17;1;1;7.0;1;10;1;3;2;1;0;1;3.0;1.0;5;1;2;4;2;4;1
8814;0;8;7;2;1;17;13;1;7.0;4;10;1;2;2;1;0;8;1.0;1.0;3;1;2;3;2;2;1
8815;1;9;1;4;1;14;13;1;7.0;4;10;1;2;2;1;0;2;1.0;1.0;4;2;2;3;2;2;1
8816;0;8;5;4;1;15;13;1;10.0;4;10;1;2;2;1;0;2;2.0;1.0;4;2;2;3;2;2;1
8823;0;7;6;2;1;17;7;1;7.0;1;11;2;2;2;1;0;1;3.0;1.0;3;1;2;3;2;2;1
8824;0;8;6;2;1;17;7;1;7.0;1;11;2;2;2;1;0;1;3.0;1.0;3;1;2;3;2;2;1
8825;0;4;6;3;5;17;1;1;2.0;1;11;1;3;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
8826;1;6;3;4;1;7;4;1;8.0;4;10;1;3;2;1;0;8;2.0;1.0;5;1;2;3;2;2;1
8830;0;7;5;4;1;16;13;1;7.0;3;9;8;2;2;1;0;1;1.0;2.0;4;1;3;3;2;2;1
8831;1;6;3;4;1;11;13;1;10.0;2;10;1;3;2;1;0;8;2.0;1.0;4;1;2;3;2;3;1
8832;1;12;1;2;5;16;1;5;4.0;1;11;1;3;2;1;0;1;1.0;1.0;4;1;2;3;2;2;1
8836;0;6;4;4;1;11;4;1;8.0;4;11;1;3;2;1;0;2;1.0;1.0;5;3;2;3;3;2;1
8840;0;4;1;4;1;18;11;3;8.0;4;3;1;2;2;1;0;2;2.0;1.0;3;3;2;4;2;5;1
8844;1;8;1;4;1;15;13;1;7.0;3;5;1;2;2;1;0;2;3.0;1.0;4;3;2;5;2;3;1
8853;1;8;5;2;5;19;1;3;8.0;1;9;8;3;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
8856;0;6;7;2;1;17;4;1;11.0;1;1;8;2;3;4;0;1;3.0;1.0;4;1;3;3;2;2;1
8857;0;10;3;4;4;7;13;1;7.0;1;2;7;2;3;4;0;1;3.0;1.0;3;1;2;3;2;2;1
8858;1;7;7;4;1;19;13;2;7.0;4;2;1;2;2;1;0;2;1.0;1.0;4;3;2;3;2;2;1
8859;1;11;2;4;1;9;13;1;7.0;4;2;1;2;2;1;0;2;1.0;1.0;4;2;2;3;2;3;1
8860;0;3;4;2;1;13;13;1;4.0;4;2;1;2;2;1;0;2;1.0;1.0;4;3;2;3;2;3;1
8861;0;3;4;4;1;13;13;1;10.0;4;2;1;2;2;1;0;2;3.0;1.0;4;3;2;3;2;3;1
8862;0;2;1;4;1;17;13;1;4.0;4;2;1;2;2;1;0;2;3.0;1.0;5;2;2;3;2;3;1
8863;0;10;2;4;5;18;1;5;7.0;1;2;1;3;3;3;0;1;1.0;1.0;5;1;2;3;2;4;1
8864;0;5;5;4;1;23;13;2;7.0;1;3;8;2;3;4;0;1;3.0;1.0;4;1;3;3;2;2;1
8865;0;5;6;4;1;14;13;1;10.0;3;3;1;2;2;1;0;8;1.0;1.0;5;1;2;3;2;2;1
8870;0;6;7;4;1;19;13;2;7.0;1;3;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
8871;1;4;5;4;1;13;13;1;8.0;1;3;8;2;3;4;0;1;3.0;1.0;6;1;3;3;2;2;1
8872;1;11;6;2;5;19;1;1;8.0;1;4;1;2;3;3;0;1;3.0;1.0;3;1;2;3;2;4;1
8875;1;4;1;4;3;2;13;2;10.0;1;4;1;3;3;3;0;1;3.0;1.0;4;1;2;3;2;4;1
8876;1;7;5;2;5;16;1;1;2.0;1;4;1;3;3;4;0;1;3.0;1.0;4;1;2;3;2;2;1
8877;0;3;7;4;1;1;13;3;2.0;1;4;8;3;3;4;0;3;3.0;1.0;5;2;5;5;2;3;1
8878;1;8;7;4;5;13;1;1;7.0;1;4;1;2;3;3;0;1;1.0;1.0;4;1;2;3;2;3;1
8882;1;8;1;4;1;13;13;1;2.0;2;5;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;3;1
8884;1;5;4;4;3;19;13;5;8.0;1;5;8;3;3;4;0;1;3.0;1.0;5;1;3;3;2;2;1
8886;1;7;2;4;1;19;7;1;4.0;2;5;1;2;2;1;0;1;3.0;1.0;5;1;2;3;2;3;1
8887;0;8;2;4;1;19;13;1;7.0;2;5;1;2;2;1;0;1;3.0;1.0;6;1;2;3;2;3;1
8888;1;7;3;4;1;17;13;1;7.0;4;5;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;3;1
8889;1;7;1;4;4;21;13;3;8.0;1;5;1;3;3;3;0;1;3.0;1.0;4;1;2;3;2;4;1
8896;1;3;1;4;1;1;13;2;7.0;4;5;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;3;1
8898;0;1;5;4;5;23;1;2;10.0;1;5;1;2;2;1;0;1;1.0;1.0;6;1;2;3;3;2;1
8899;1;6;7;4;1;21;4;3;8.0;4;5;8;2;2;1;0;2;3.0;1.0;3;2;2;3;2;3;1
8901;0;8;3;4;1;19;10;1;2.0;4;6;8;2;2;1;0;2;3.0;1.0;2;3;2;3;2;2;1
8904;1;8;1;4;2;24;13;2;8.0;1;6;1;2;3;4;0;8;3.0;1.0;5;1;2;3;2;2;1
8905;1;6;3;4;1;16;13;1;7.0;4;6;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;2;1
8907;1;3;4;4;1;24;13;3;2.0;1;6;8;2;3;4;0;1;3.0;1.0;4;1;3;4;2;4;1
8908;1;5;7;4;5;17;13;1;4.0;1;6;8;2;3;4;0;8;3.0;1.0;5;1;3;3;2;2;1
8909;0;7;7;4;1;21;13;2;2.0;2;6;1;2;2;1;0;1;3.0;1.0;5;1;2;3;2;3;1
8911;1;7;7;2;1;17;13;1;3.0;3;4;1;2;2;1;0;8;3.0;1.0;5;1;2;3;2;2;1
8913;1;6;4;4;1;6;13;4;7.0;1;7;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;2;1
8914;1;6;2;4;1;21;10;2;7.0;1;7;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;2;1
8916;1;7;5;2;1;22;13;3;7.0;1;7;1;2;3;3;0;1;1.0;1.0;4;1;2;3;2;4;1
8920;0;6;1;4;1;24;13;3;4.0;2;6;1;2;2;1;0;2;3.0;1.0;6;2;2;3;2;2;1
8921;0;12;5;4;1;12;4;1;7.0;4;8;8;2;2;1;0;2;3.0;1.0;2;2;2;3;2;3;1
8922;1;7;6;4;1;13;13;1;7.0;2;8;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;3;1
8923;0;6;1;4;1;21;13;2;2.0;2;8;1;2;2;1;0;1;3.0;1.0;5;1;2;3;2;2;1
8924;1;7;3;4;1;23;7;2;7.0;2;8;4;2;2;1;0;2;3.0;1.0;2;2;2;3;2;2;1
8926;1;11;5;4;1;14;13;1;2.0;2;8;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;3;1
8929;0;10;1;4;4;23;13;2;7.0;1;8;1;3;3;4;0;2;3.0;1.0;4;3;2;3;2;2;1
8930;0;8;2;1;5;23;1;2;7.0;1;8;8;2;3;4;0;2;3.0;1.0;4;3;4;3;2;2;1
8932;0;4;2;4;1;18;13;1;10.0;3;8;1;2;2;1;0;2;3.0;1.0;4;4;2;3;2;2;1
8933;1;5;5;4;5;23;13;3;8.0;1;9;8;2;3;4;1;5;3.0;1.0;5;1;4;2;2;7;1
8934;1;6;6;4;1;14;7;1;11.0;2;9;2;2;2;1;0;8;1.0;1.0;3;1;2;3;2;3;1
8937;0;6;6;4;5;9;1;1;7.0;1;9;1;2;2;1;0;1;3.0;1.0;5;1;2;3;2;3;1
8939;0;3;1;4;4;2;13;2;10.0;1;9;1;2;3;4;0;1;3.0;1.0;5;1;2;3;2;2;1
8940;0;5;2;4;1;18;13;1;2.0;3;9;8;2;2;1;0;1;3.0;1.0;4;1;3;3;2;2;1
8941;1;7;4;4;4;24;13;2;8.0;1;9;1;2;3;4;0;1;3.0;1.0;7;1;2;3;2;3;1
8943;1;8;1;4;1;19;13;1;7.0;1;9;8;3;3;4;0;1;3.0;1.0;5;1;4;3;2;2;1
8944;1;12;7;2;5;10;1;1;8.0;1;9;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;3;1
8946;0;6;4;4;1;22;7;2;2.0;2;8;2;2;2;1;0;1;3.0;1.0;3;1;2;3;2;2;1
8948;1;6;5;4;1;20;13;3;8.0;4;9;1;2;2;1;0;8;1.0;1.0;3;1;2;3;3;3;1
8950;1;4;7;4;1;20;13;2;2.0;3;10;8;2;2;1;0;1;1.0;1.0;5;1;4;3;2;2;1
8951;0;10;7;4;5;6;13;2;7.0;1;10;1;2;3;4;0;1;3.0;1.0;5;1;2;3;2;2;1
8952;0;10;4;4;5;19;1;2;10.0;1;10;1;3;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
8957;0;7;1;4;5;20;1;2;7.0;1;11;1;2;2;1;0;8;3.0;1.0;5;1;2;3;2;3;1
8958;1;3;2;4;1;18;13;2;4.0;4;11;1;2;2;1;0;8;1.0;1.0;4;1;2;3;2;3;1
8959;0;9;2;4;1;16;13;1;7.0;4;11;8;2;2;1;0;2;3.0;1.0;4;3;4;3;2;3;1
8960;0;8;5;4;1;19;13;2;7.0;3;11;8;2;2;1;0;1;3.0;1.0;4;1;4;3;2;2;1
8961;0;3;7;4;1;1;7;2;2.0;2;10;1;2;2;1;0;1;3.0;2.0;3;1;2;3;2;3;1
8962;0;5;4;4;1;19;13;2;8.0;2;12;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
8963;1;5;4;4;5;14;1;1;4.0;1;12;8;2;3;4;0;1;3.0;1.0;4;1;5;3;2;2;1
8964;1;9;1;2;5;8;1;1;10.0;1;10;1;2;2;1;0;8;3.0;1.0;4;1;2;3;2;3;1
8971;1;5;1;4;1;15;13;1;4.0;2;7;7;2;2;1;0;1;3.0;1.0;4;1;5;3;2;2;1
8974;1;11;3;3;5;12;1;1;7.0;1;8;8;2;2;1;0;1;3.0;1.0;4;1;3;3;2;2;1
8976;1;8;6;4;1;14;1;1;7.0;1;8;1;2;2;1;0;2;2.0;1.0;5;3;2;3;2;2;1
8977;1;9;6;4;5;17;13;1;7.0;2;8;1;3;2;1;0;2;3.0;1.0;3;3;2;3;2;2;1
8979;0;8;6;2;1;17;7;1;7.0;2;8;8;2;2;1;0;2;3.0;1.0;2;3;2;3;2;2;1
8981;0;7;7;4;5;17;7;1;7.0;2;8;7;2;2;1;0;1;3.0;1.0;5;1;2;3;2;3;1
8985;1;9;7;4;5;20;1;5;7.0;1;8;8;2;3;4;0;1;3.0;1.0;4;1;3;3;2;2;1
8986;0;5;1;4;1;13;13;1;7.0;3;9;1;2;2;1;0;1;2.0;1.0;4;1;2;3;2;2;1
8987;1;3;3;4;1;19;13;2;8.0;1;9;1;2;2;1;0;3;3.0;1.0;4;3;2;3;2;2;1
8988;1;9;6;3;5;13;1;1;7.0;1;9;7;2;3;4;0;1;3.0;1.0;3;1;2;3;2;2;1
9034;1;6;4;4;1;12;13;1;2.0;2;6;2;3;2;1;0;2;1.0;1.0;7;3;2;3;2;2;1
